State,District,Year,Season,Crop,Area,Production
Uttar Pradesh,Bareilly,2013,Kharif,Rice,162916.0,366561.0
Uttar Pradesh,Bareilly,2013,Kharif,Sugarcane,94008.0,5787132.0
Uttar Pradesh,Bareilly,2013,Kharif,Urad,4122.0,2032.0
Uttar Pradesh,Bareilly,2013,Rabi,Wheat,200048.0,630351.0
Uttar Pradesh,Bareilly,2013,Kharif,Maize,125.0,230.0
Uttar Pradesh,Bareilly,2013,Kharif,Rice,1190.0,2677.0
Uttar Pradesh,Bareilly,2013,Kharif,Urad,77.0,45.0
Uttar Pradesh,Bareilly,2014,Kharif,Maize,54.0,106.0
Uttar Pradesh,Bareilly,2014,Kharif,Rice,162390.0,334361.0
Uttar Pradesh,Bareilly,2014,Kharif,Sugarcane,99211.0,6120128.0
Uttar Pradesh,Bareilly,2014,Kharif,Urad,4562.0,2984.0
Uttar Pradesh,Bareilly,2014,Rabi,Wheat,212598.0,395007.0
Uttar Pradesh,Bareilly,2014,Kharif,Maize,413.0,734.0
Uttar Pradesh,Bareilly,2014,Kharif,Rice,1558.0,3208.0
Uttar Pradesh,Bareilly,2014,Kharif,Urad,26.0,14.0
Uttar Pradesh,Basti,2012,Kharif,Maize,2382.0,4400.0
Uttar Pradesh,Basti,2012,Kharif,Rice,107977.0,265084.0
Uttar Pradesh,Basti,2012,Kharif,Sugarcane,38841.0,2343821.0
Uttar Pradesh,Basti,2012,Kharif,Urad,201.0,133.0
Uttar Pradesh,Basti,2012,Rabi,Maize,34.0,107.0
Uttar Pradesh,Basti,2012,Rabi,Wheat,119061.0,346825.0
Uttar Pradesh,Basti,2012,Kharif,Maize,163.0,301.0
Uttar Pradesh,Basti,2012,Kharif,Urad,92.0,64.0
Uttar Pradesh,Basti,2013,Kharif,Maize,2518.0,4626.0
Uttar Pradesh,Basti,2013,Kharif,Rice,104860.0,263933.0
Uttar Pradesh,Basti,2013,Kharif,Sugarcane,39953.0,2459666.0
Uttar Pradesh,Basti,2013,Kharif,Urad,226.0,100.0
Uttar Pradesh,Basti,2013,Rabi,Maize,19.0,68.0
Uttar Pradesh,Basti,2013,Rabi,Wheat,119033.0,383048.0
Uttar Pradesh,Basti,2013,Kharif,Maize,157.0,288.0
Uttar Pradesh,Basti,2013,Kharif,Urad,84.0,49.0
Uttar Pradesh,Basti,2014,Kharif,Maize,2273.0,4041.0
Uttar Pradesh,Basti,2014,Kharif,Rice,104328.0,202814.0
Uttar Pradesh,Basti,2014,Kharif,Sugarcane,36515.0,2290221.0
Uttar Pradesh,Basti,2014,Kharif,Urad,165.0,88.0
Uttar Pradesh,Basti,2014,Rabi,Maize,1.0,3.0
Uttar Pradesh,Basti,2014,Rabi,Wheat,119630.0,253855.0
Uttar Pradesh,Basti,2014,Kharif,Maize,200.0,356.0
Uttar Pradesh,Basti,2014,Kharif,Urad,91.0,49.0
Uttar Pradesh,Bijnor,2012,Kharif,Rice,51390.0,129708.0
Uttar Pradesh,Bijnor,2012,Kharif,Sugarcane,215538.0,12602938.0
Uttar Pradesh,Bijnor,2012,Kharif,Urad,1395.0,1190.0
Uttar Pradesh,Bijnor,2012,Rabi,Wheat,103369.0,330057.0
Uttar Pradesh,Bijnor,2012,Kharif,Maize,13.0,24.0
Uttar Pradesh,Bijnor,2012,Kharif,Rice,124.0,313.0
Uttar Pradesh,Bijnor,2012,Kharif,Urad,107.0,74.0
Uttar Pradesh,Bijnor,2013,Kharif,Maize,26.0,41.0
Uttar Pradesh,Bijnor,2013,Kharif,Rice,52943.0,123304.0
Uttar Pradesh,Bijnor,2013,Kharif,Sugarcane,201239.0,12060656.0
Uttar Pradesh,Bijnor,2013,Kharif,Urad,2206.0,1751.0
Uttar Pradesh,Bijnor,2013,Rabi,Maize,15.0,53.0
Uttar Pradesh,Bijnor,2013,Rabi,Wheat,147955.0,488843.0
Uttar Pradesh,Bijnor,2013,Kharif,Rice,52.0,121.0
Uttar Pradesh,Bijnor,2013,Kharif,Urad,83.0,48.0
Uttar Pradesh,Bijnor,2014,Kharif,Maize,5.0,9.0
Uttar Pradesh,Bijnor,2014,Kharif,Rice,54742.0,143205.0
Uttar Pradesh,Bijnor,2014,Kharif,Sugarcane,212471.0,13968693.0
Uttar Pradesh,Bijnor,2014,Kharif,Urad,1938.0,1944.0
Uttar Pradesh,Bijnor,2014,Rabi,Maize,2.0,5.0
Uttar Pradesh,Bijnor,2014,Rabi,Wheat,116552.0,315040.0
Uttar Pradesh,Bijnor,2014,Kharif,Rice,67.0,175.0
Uttar Pradesh,Bijnor,2014,Kharif,Urad,127.0,69.0
Uttar Pradesh,Budaun,2012,Kharif,Maize,8783.0,18673.0
Uttar Pradesh,Budaun,2012,Kharif,Rice,83806.0,191329.0
Uttar Pradesh,Budaun,2012,Kharif,Sugarcane,32069.0,1860515.0
Uttar Pradesh,Budaun,2012,Kharif,Urad,35701.0,30988.0
Uttar Pradesh,Budaun,2012,Rabi,Wheat,230265.0,765401.0
Uttar Pradesh,Budaun,2012,Kharif,Maize,1187.0,2193.0
Uttar Pradesh,Budaun,2012,Kharif,Rice,20.0,46.0
Uttar Pradesh,Budaun,2012,Kharif,Urad,19.0,13.0
Uttar Pradesh,Budaun,2013,Kharif,Maize,9341.0,20391.0
Uttar Pradesh,Budaun,2013,Kharif,Rice,79975.0,176185.0
Uttar Pradesh,Budaun,2013,Kharif,Sugarcane,24998.0,1532377.0
Uttar Pradesh,Budaun,2013,Kharif,Urad,36181.0,28330.0
Uttar Pradesh,Budaun,2013,Rabi,Wheat,245390.0,894447.0
Uttar Pradesh,Budaun,2013,Kharif,Maize,2739.0,5032.0
Uttar Pradesh,Budaun,2013,Kharif,Urad,11.0,6.0
Uttar Pradesh,Budaun,2014,Kharif,Maize,7829.0,17005.0
Uttar Pradesh,Budaun,2014,Kharif,Rice,81242.0,166790.0
Uttar Pradesh,Budaun,2014,Kharif,Sugarcane,29629.0,1748230.0
Uttar Pradesh,Budaun,2014,Kharif,Urad,26551.0,17311.0
Uttar Pradesh,Budaun,2014,Rabi,Maize,4.0,10.0
Uttar Pradesh,Budaun,2014,Rabi,Wheat,255586.0,538009.0
Uttar Pradesh,Budaun,2014,Kharif,Maize,4230.0,7521.0
Uttar Pradesh,Budaun,2014,Kharif,Rice,33.0,68.0
Uttar Pradesh,Budaun,2014,Kharif,Urad,13.0,7.0
Uttar Pradesh,Bulandshahr,2012,Kharif,Maize,44122.0,104613.0
Uttar Pradesh,Bulandshahr,2012,Kharif,Rice,83783.0,216328.0
Uttar Pradesh,Bulandshahr,2012,Kharif,Sugarcane,54231.0,3306139.0
Uttar Pradesh,Bulandshahr,2012,Kharif,Urad,1603.0,1063.0
Uttar Pradesh,Bulandshahr,2012,Rabi,Wheat,193944.0,781594.0
Uttar Pradesh,Bulandshahr,2012,Kharif,Maize,1023.0,1889.0
Uttar Pradesh,Bulandshahr,2012,Kharif,Rice,1.0,3.0
Uttar Pradesh,Bulandshahr,2012,Kharif,Urad,267.0,185.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Maize,41547.0,99380.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Rice,95669.0,251801.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Sugarcane,51056.0,3337633.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Urad,1874.0,836.0
Uttar Pradesh,Bulandshahr,2013,Rabi,Wheat,191272.0,788232.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Maize,2145.0,3940.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Rice,1.0,3.0
Uttar Pradesh,Bulandshahr,2013,Kharif,Urad,127.0,74.0
Uttar Pradesh,Bulandshahr,2014,Kharif,Maize,37867.0,89290.0
Uttar Pradesh,Bulandshahr,2014,Kharif,Rice,107595.0,275551.0
Uttar Pradesh,Bulandshahr,2014,Kharif,Sugarcane,48031.0,3028451.0
Uttar Pradesh,Bulandshahr,2014,Kharif,Urad,1571.0,842.0
Uttar Pradesh,Bulandshahr,2014,Rabi,Wheat,195559.0,534072.0
Uttar Pradesh,Bulandshahr,2014,Kharif,Maize,2537.0,4511.0
Uttar Pradesh,Bulandshahr,2014,Kharif,Rice,1.0,3.0
Uttar Pradesh,Bulandshahr,2014,Kharif,Urad,133.0,72.0
Uttar Pradesh,Chandauli,2012,Kharif,Maize,52.0,93.0
Uttar Pradesh,Chandauli,2012,Kharif,Rice,108200.0,302203.0
Uttar Pradesh,Chandauli,2012,Kharif,Sugarcane,655.0,33761.0
Uttar Pradesh,Chandauli,2012,Kharif,Urad,97.0,35.0
Uttar Pradesh,Chandauli,2012,Rabi,Maize,14.0,44.0
Uttar Pradesh,Chandauli,2012,Rabi,Wheat,101444.0,303318.0
Uttar Pradesh,Chandauli,2012,Kharif,Urad,28.0,21.0
Uttar Pradesh,Chandauli,2013,Kharif,Maize,51.0,81.0
Uttar Pradesh,Chandauli,2013,Kharif,Rice,112455.0,300817.0
Uttar Pradesh,Chandauli,2013,Kharif,Sugarcane,628.0,34592.0
Uttar Pradesh,Chandauli,2013,Kharif,Urad,106.0,48.0
Uttar Pradesh,Chandauli,2013,Rabi,Maize,38.0,135.0
Uttar Pradesh,Chandauli,2013,Rabi,Wheat,102339.0,268640.0
Uttar Pradesh,Chandauli,2013,Kharif,Urad,15.0,12.0
Uttar Pradesh,Chandauli,2014,Kharif,Maize,10.0,16.0
Uttar Pradesh,Chandauli,2014,Kharif,Rice,102598.0,303793.0
Uttar Pradesh,Chandauli,2014,Kharif,Sugarcane,618.0,35548.0
Uttar Pradesh,Chandauli,2014,Kharif,Urad,106.0,70.0
Uttar Pradesh,Chandauli,2014,Rabi,Maize,40.0,96.0
Uttar Pradesh,Chandauli,2014,Rabi,Wheat,95462.0,140204.0
Uttar Pradesh,Chandauli,2014,Kharif,Urad,22.0,12.0
Uttar Pradesh,Chitrakoot,2012,Kharif,Maize,73.0,135.0
Uttar Pradesh,Chitrakoot,2012,Kharif,Rice,8494.0,12741.0
Uttar Pradesh,Chitrakoot,2012,Kharif,Sugarcane,217.0,8062.0
Uttar Pradesh,Chitrakoot,2012,Kharif,Urad,1438.0,774.0
Uttar Pradesh,Chitrakoot,2012,Rabi,Wheat,54253.0,130500.0
Uttar Pradesh,Chitrakoot,2013,Kharif,Maize,16.0,29.0
Uttar Pradesh,Chitrakoot,2013,Kharif,Rice,10155.0,18208.0
Uttar Pradesh,Chitrakoot,2013,Kharif,Sugarcane,313.0,13981.0
Uttar Pradesh,Chitrakoot,2013,Kharif,Urad,1242.0,457.0
Uttar Pradesh,Chitrakoot,2013,Rabi,Wheat,52387.0,102460.0
Uttar Pradesh,Chitrakoot,2014,Kharif,Maize,14.0,25.0
Uttar Pradesh,Chitrakoot,2014,Kharif,Rice,12662.0,12763.0
Uttar Pradesh,Chitrakoot,2014,Kharif,Sugarcane,340.0,13751.0
Uttar Pradesh,Chitrakoot,2014,Kharif,Urad,494.0,141.0
Uttar Pradesh,Chitrakoot,2014,Rabi,Wheat,54500.0,60877.0
Uttar Pradesh,Deoria,2012,Kharif,Maize,5413.0,12250.0
Uttar Pradesh,Deoria,2012,Kharif,Rice,132142.0,295337.0
Uttar Pradesh,Deoria,2012,Kharif,Sugarcane,9315.0,552193.0
Uttar Pradesh,Deoria,2012,Kharif,Urad,9.0,6.0
Uttar Pradesh,Deoria,2012,Rabi,Maize,794.0,2486.0
Uttar Pradesh,Deoria,2012,Rabi,Wheat,155756.0,483934.0
Uttar Pradesh,Deoria,2012,Kharif,Maize,201.0,371.0
Uttar Pradesh,Deoria,2012,Kharif,Rice,23.0,51.0
Uttar Pradesh,Deoria,2012,Kharif,Urad,4.0,3.0
Uttar Pradesh,Deoria,2013,Kharif,Maize,5111.0,10754.0
Uttar Pradesh,Deoria,2013,Kharif,Rice,135616.0,333480.0
Uttar Pradesh,Deoria,2013,Kharif,Sugarcane,9768.0,552673.0
Uttar Pradesh,Deoria,2013,Kharif,Urad,9.0,4.0
Uttar Pradesh,Deoria,2013,Rabi,Maize,1874.0,6658.0
Uttar Pradesh,Deoria,2013,Rabi,Wheat,156285.0,472628.0
Uttar Pradesh,Deoria,2013,Kharif,Maize,379.0,696.0
Uttar Pradesh,Deoria,2013,Kharif,Rice,14.0,34.0
Uttar Pradesh,Deoria,2013,Kharif,Urad,2.0,1.0
Uttar Pradesh,Deoria,2014,Kharif,Maize,5314.0,11053.0
Uttar Pradesh,Deoria,2014,Kharif,Rice,132892.0,266980.0
Uttar Pradesh,Deoria,2014,Kharif,Sugarcane,8996.0,567792.0
Uttar Pradesh,Deoria,2014,Kharif,Urad,11.0,6.0
Uttar Pradesh,Deoria,2014,Rabi,Maize,1626.0,5894.0
Uttar Pradesh,Deoria,2014,Rabi,Wheat,155105.0,291133.0
Uttar Pradesh,Deoria,2014,Kharif,Maize,419.0,745.0
Uttar Pradesh,Deoria,2014,Kharif,Rice,14.0,28.0
Uttar Pradesh,Deoria,2014,Kharif,Urad,7.0,4.0
Uttar Pradesh,Etah,2012,Kharif,Maize,23785.0,66313.0
Uttar Pradesh,Etah,2012,Kharif,Rice,18727.0,49608.0
Uttar Pradesh,Etah,2012,Kharif,Sugarcane,289.0,17455.0
Uttar Pradesh,Etah,2012,Kharif,Urad,1018.0,676.0
Uttar Pradesh,Etah,2012,Rabi,Wheat,136461.0,462193.0
Uttar Pradesh,Etah,2012,Kharif,Maize,1089.0,2011.0
Uttar Pradesh,Etah,2012,Kharif,Urad,392.0,401.0
Uttar Pradesh,Etah,2013,Kharif,Maize,26032.0,75259.0
Uttar Pradesh,Etah,2013,Kharif,Rice,19297.0,45001.0
Uttar Pradesh,Etah,2013,Kharif,Sugarcane,212.0,13031.0
Uttar Pradesh,Etah,2013,Kharif,Urad,1002.0,447.0
Uttar Pradesh,Etah,2013,Rabi,Wheat,134108.0,484935.0
Uttar Pradesh,Etah,2013,Kharif,Maize,2839.0,5215.0
Uttar Pradesh,Etah,2013,Kharif,Urad,382.0,355.0
Uttar Pradesh,Etah,2014,Kharif,Maize,20898.0,66393.0
Uttar Pradesh,Etah,2014,Kharif,Rice,18244.0,40283.0
Uttar Pradesh,Etah,2014,Kharif,Sugarcane,353.0,20262.0
Uttar Pradesh,Etah,2014,Kharif,Urad,755.0,405.0
Uttar Pradesh,Etah,2014,Rabi,Wheat,133604.0,264536.0
Uttar Pradesh,Etah,2014,Kharif,Maize,3785.0,6730.0
Uttar Pradesh,Etah,2014,Kharif,Urad,317.0,263.0
Uttar Pradesh,Etawah,2012,Kharif,Maize,4658.0,12511.0
Uttar Pradesh,Etawah,2012,Kharif,Rice,49251.0,145734.0
Uttar Pradesh,Etawah,2012,Kharif,Sugarcane,374.0,22703.0
Uttar Pradesh,Etawah,2012,Kharif,Urad,1145.0,1184.0
Uttar Pradesh,Etawah,2012,Rabi,Wheat,93695.0,366688.0
Uttar Pradesh,Etawah,2012,Kharif,Maize,318.0,587.0
Uttar Pradesh,Etawah,2012,Kharif,Urad,351.0,284.0
Uttar Pradesh,Etawah,2013,Kharif,Maize,4559.0,12679.0
Uttar Pradesh,Etawah,2013,Kharif,Rice,58263.0,169604.0
Uttar Pradesh,Etawah,2013,Kharif,Sugarcane,348.0,20738.0
Uttar Pradesh,Etawah,2013,Kharif,Urad,968.0,554.0
Uttar Pradesh,Etawah,2013,Rabi,Maize,2.0,7.0
Uttar Pradesh,Etawah,2013,Rabi,Wheat,96592.0,360658.0
Uttar Pradesh,Etawah,2013,Kharif,Maize,755.0,1387.0
Uttar Pradesh,Etawah,2013,Kharif,Urad,353.0,250.0
Uttar Pradesh,Etawah,2014,Kharif,Maize,4787.0,12767.0
Uttar Pradesh,Etawah,2014,Kharif,Rice,52797.0,136533.0
Uttar Pradesh,Etawah,2014,Kharif,Sugarcane,408.0,23506.0
Uttar Pradesh,Etawah,2014,Kharif,Urad,1168.0,613.0
Uttar Pradesh,Etawah,2014,Rabi,Maize,2.0,5.0
Uttar Pradesh,Etawah,2014,Rabi,Wheat,96640.0,164868.0
Uttar Pradesh,Etawah,2014,Kharif,Maize,1151.0,2046.0
Uttar Pradesh,Etawah,2014,Kharif,Urad,311.0,217.0
Uttar Pradesh,Faizabad,2012,Kharif,Maize,1707.0,1781.0
Uttar Pradesh,Faizabad,2012,Kharif,Rice,99791.0,253569.0
Uttar Pradesh,Faizabad,2012,Kharif,Sugarcane,21013.0,1342899.0
Uttar Pradesh,Faizabad,2012,Kharif,Urad,3127.0,2317.0
Uttar Pradesh,Faizabad,2012,Rabi,Wheat,108071.0,319782.0
Uttar Pradesh,Faizabad,2012,Kharif,Maize,1344.0,2482.0
Uttar Pradesh,Faizabad,2012,Kharif,Urad,1764.0,1251.0
Uttar Pradesh,Faizabad,2013,Kharif,Maize,1452.0,966.0
Uttar Pradesh,Faizabad,2013,Kharif,Rice,103896.0,272519.0
Uttar Pradesh,Faizabad,2013,Kharif,Sugarcane,19239.0,1269312.0
Uttar Pradesh,Faizabad,2013,Kharif,Urad,2794.0,1028.0
Uttar Pradesh,Faizabad,2013,Rabi,Maize,61.0,217.0
Uttar Pradesh,Faizabad,2013,Rabi,Wheat,109098.0,269145.0
Uttar Pradesh,Faizabad,2013,Kharif,Maize,1372.0,2520.0
Uttar Pradesh,Faizabad,2013,Kharif,Urad,1842.0,672.0
Uttar Pradesh,Faizabad,2014,Kharif,Maize,1457.0,1059.0
Uttar Pradesh,Faizabad,2014,Kharif,Rice,94586.0,207805.0
Uttar Pradesh,Faizabad,2014,Kharif,Sugarcane,20004.0,1328266.0
Uttar Pradesh,Faizabad,2014,Kharif,Urad,2059.0,1077.0
Uttar Pradesh,Faizabad,2014,Rabi,Maize,87.0,208.0
Uttar Pradesh,Faizabad,2014,Rabi,Wheat,110261.0,227138.0
Uttar Pradesh,Faizabad,2014,Kharif,Maize,1360.0,2418.0
Uttar Pradesh,Faizabad,2014,Kharif,Urad,1345.0,441.0
Uttar Pradesh,Farrukhabad,2012,Kharif,Maize,30334.0,83813.0
Uttar Pradesh,Farrukhabad,2012,Kharif,Rice,15283.0,42471.0
Uttar Pradesh,Farrukhabad,2012,Kharif,Sugarcane,8086.0,507219.0
Uttar Pradesh,Farrukhabad,2012,Kharif,Urad,1174.0,812.0
Uttar Pradesh,Farrukhabad,2012,Rabi,Wheat,75378.0,272429.0
Uttar Pradesh,Farrukhabad,2012,Kharif,Maize,305.0,563.0
Uttar Pradesh,Farrukhabad,2012,Kharif,Urad,1268.0,1026.0
Uttar Pradesh,Farrukhabad,2013,Kharif,Maize,36352.0,85791.0
Uttar Pradesh,Farrukhabad,2013,Kharif,Rice,16524.0,44202.0
Uttar Pradesh,Farrukhabad,2013,Kharif,Sugarcane,8172.0,504343.0
Uttar Pradesh,Farrukhabad,2013,Kharif,Urad,1005.0,575.0
Uttar Pradesh,Farrukhabad,2013,Rabi,Wheat,75776.0,263950.0
Uttar Pradesh,Farrukhabad,2013,Kharif,Maize,1082.0,1988.0
Uttar Pradesh,Farrukhabad,2013,Kharif,Urad,1434.0,1017.0
Uttar Pradesh,Farrukhabad,2014,Kharif,Maize,26921.0,51850.0
Uttar Pradesh,Farrukhabad,2014,Kharif,Rice,11900.0,33213.0
Uttar Pradesh,Farrukhabad,2014,Kharif,Sugarcane,7198.0,436861.0
Uttar Pradesh,Farrukhabad,2014,Kharif,Urad,1059.0,556.0
Uttar Pradesh,Farrukhabad,2014,Rabi,Wheat,77049.0,180327.0
Uttar Pradesh,Farrukhabad,2014,Kharif,Maize,1402.0,2493.0
Uttar Pradesh,Farrukhabad,2014,Kharif,Urad,1035.0,723.0
Uttar Pradesh,Fatehpur,2012,Kharif,Maize,297.0,339.0
Uttar Pradesh,Fatehpur,2012,Kharif,Rice,77164.0,189515.0
Uttar Pradesh,Fatehpur,2012,Kharif,Sugarcane,6676.0,408151.0
Uttar Pradesh,Fatehpur,2012,Kharif,Urad,6970.0,4614.0
Uttar Pradesh,Fatehpur,2012,Rabi,Wheat,170681.0,560591.0
Uttar Pradesh,Fatehpur,2012,Kharif,Maize,82.0,151.0
Uttar Pradesh,Fatehpur,2012,Kharif,Urad,546.0,423.0
Uttar Pradesh,Fatehpur,2013,Kharif,Maize,230.0,249.0
Uttar Pradesh,Fatehpur,2013,Kharif,Rice,86459.0,225226.0
Uttar Pradesh,Fatehpur,2013,Kharif,Sugarcane,7357.0,501961.0
Uttar Pradesh,Fatehpur,2013,Kharif,Urad,6340.0,3620.0
Uttar Pradesh,Fatehpur,2013,Rabi,Maize,15.0,53.0
Uttar Pradesh,Fatehpur,2013,Rabi,Wheat,174453.0,595895.0
Uttar Pradesh,Fatehpur,2013,Kharif,Maize,10.0,18.0
Uttar Pradesh,Fatehpur,2013,Kharif,Urad,555.0,323.0
Uttar Pradesh,Fatehpur,2014,Kharif,Maize,227.0,404.0
Uttar Pradesh,Fatehpur,2014,Kharif,Rice,80702.0,157046.0
Uttar Pradesh,Fatehpur,2014,Kharif,Sugarcane,7882.0,518486.0
Uttar Pradesh,Fatehpur,2014,Kharif,Urad,10863.0,3943.0
Uttar Pradesh,Fatehpur,2014,Rabi,Maize,49.0,117.0
Uttar Pradesh,Fatehpur,2014,Rabi,Wheat,174246.0,341436.0
Uttar Pradesh,Fatehpur,2014,Kharif,Maize,5.0,9.0
Uttar Pradesh,Fatehpur,2014,Kharif,Urad,561.0,125.0
Uttar Pradesh,Firozabad,2012,Kharif,Maize,8054.0,21335.0
Uttar Pradesh,Firozabad,2012,Kharif,Rice,19297.0,54726.0
Uttar Pradesh,Firozabad,2012,Kharif,Sugarcane,141.0,6395.0
Uttar Pradesh,Firozabad,2012,Kharif,Urad,476.0,316.0
Uttar Pradesh,Firozabad,2012,Rabi,Wheat,99498.0,368839.0
Uttar Pradesh,Firozabad,2012,Kharif,Maize,767.0,1417.0
Uttar Pradesh,Firozabad,2012,Kharif,Urad,1038.0,966.0
Uttar Pradesh,Firozabad,2013,Kharif,Maize,7071.0,22323.0
Uttar Pradesh,Firozabad,2013,Kharif,Rice,21599.0,59354.0
Uttar Pradesh,Firozabad,2013,Kharif,Sugarcane,154.0,7391.0
Uttar Pradesh,Firozabad,2013,Kharif,Urad,438.0,195.0
Uttar Pradesh,Firozabad,2013,Rabi,Maize,16.0,57.0
Uttar Pradesh,Firozabad,2013,Rabi,Wheat,96543.0,348520.0
Uttar Pradesh,Firozabad,2013,Kharif,Maize,644.0,1183.0
Uttar Pradesh,Firozabad,2013,Kharif,Rice,1.0,3.0
Uttar Pradesh,Firozabad,2013,Kharif,Urad,898.0,739.0
Uttar Pradesh,Firozabad,2014,Kharif,Maize,9398.0,25572.0
Uttar Pradesh,Firozabad,2014,Kharif,Rice,23319.0,56619.0
Uttar Pradesh,Firozabad,2014,Kharif,Sugarcane,117.0,4927.0
Uttar Pradesh,Firozabad,2014,Kharif,Urad,307.0,136.0
Uttar Pradesh,Firozabad,2014,Rabi,Wheat,97764.0,188098.0
Uttar Pradesh,Firozabad,2014,Kharif,Maize,1470.0,2614.0
Uttar Pradesh,Firozabad,2014,Kharif,Urad,666.0,732.0
Uttar Pradesh,Gautam buddha nagar,2012,Kharif,Maize,739.0,1752.0
Uttar Pradesh,Gautam buddha nagar,2012,Kharif,Rice,23455.0,49772.0
Uttar Pradesh,Gautam buddha nagar,2012,Kharif,Sugarcane,1940.0,130355.0
Uttar Pradesh,Gautam buddha nagar,2012,Kharif,Urad,1.0,1.0
Uttar Pradesh,Gautam buddha nagar,2012,Rabi,Wheat,45934.0,178591.0
Uttar Pradesh,Gautam buddha nagar,2012,Kharif,Urad,82.0,57.0
Uttar Pradesh,Gautam buddha nagar,2013,Kharif,Maize,572.0,1368.0
Uttar Pradesh,Gautam buddha nagar,2013,Kharif,Rice,13750.0,33660.0
Uttar Pradesh,Gautam buddha nagar,2013,Kharif,Sugarcane,1888.0,133442.0
Uttar Pradesh,Gautam buddha nagar,2013,Kharif,Urad,23.0,10.0
Uttar Pradesh,Gautam buddha nagar,2013,Rabi,Wheat,46130.0,192731.0
Uttar Pradesh,Gautam buddha nagar,2013,Kharif,Urad,73.0,42.0
Uttar Pradesh,Gautam buddha nagar,2014,Kharif,Maize,213.0,362.0
Uttar Pradesh,Gautam buddha nagar,2014,Kharif,Rice,22522.0,62701.0
Uttar Pradesh,Gautam buddha nagar,2014,Kharif,Sugarcane,1798.0,131612.0
Uttar Pradesh,Gautam buddha nagar,2014,Kharif,Urad,12.0,6.0
Uttar Pradesh,Gautam buddha nagar,2014,Rabi,Wheat,40032.0,85909.0
Uttar Pradesh,Gautam buddha nagar,2014,Kharif,Urad,78.0,42.0
Uttar Pradesh,Ghaziabad,2012,Kharif,Maize,120.0,284.0
Uttar Pradesh,Ghaziabad,2012,Kharif,Rice,10098.0,26083.0
Uttar Pradesh,Ghaziabad,2012,Kharif,Sugarcane,21381.0,1373430.0
Uttar Pradesh,Ghaziabad,2012,Kharif,Urad,24.0,16.0
Uttar Pradesh,Ghaziabad,2012,Rabi,Wheat,28227.0,123550.0
Uttar Pradesh,Ghaziabad,2012,Kharif,Urad,13.0,9.0
Uttar Pradesh,Ghaziabad,2013,Kharif,Maize,64.0,153.0
Uttar Pradesh,Ghaziabad,2013,Kharif,Rice,9296.0,25267.0
Uttar Pradesh,Ghaziabad,2013,Kharif,Sugarcane,21384.0,1478490.0
Uttar Pradesh,Ghaziabad,2013,Kharif,Urad,86.0,38.0
Uttar Pradesh,Ghaziabad,2013,Rabi,Wheat,28164.0,115726.0
Uttar Pradesh,Ghaziabad,2013,Kharif,Urad,6.0,3.0
Uttar Pradesh,Ghaziabad,2014,Kharif,Maize,104.0,245.0
Uttar Pradesh,Ghaziabad,2014,Kharif,Rice,8650.0,23727.0
Uttar Pradesh,Ghaziabad,2014,Kharif,Sugarcane,11136.0,750076.0
Uttar Pradesh,Ghaziabad,2014,Kharif,Urad,19.0,10.0
Uttar Pradesh,Ghaziabad,2014,Rabi,Wheat,26619.0,86645.0
Uttar Pradesh,Ghaziabad,2014,Kharif,Maize,13.0,23.0
Uttar Pradesh,Ghaziabad,2014,Kharif,Urad,22.0,12.0
Uttar Pradesh,Ghazipur,2012,Kharif,Maize,587.0,1045.0
Uttar Pradesh,Ghazipur,2012,Kharif,Rice,149175.0,348622.0
Uttar Pradesh,Ghazipur,2012,Kharif,Sugarcane,7631.0,351972.0
Uttar Pradesh,Ghazipur,2012,Kharif,Urad,700.0,249.0
Uttar Pradesh,Ghazipur,2012,Rabi,Wheat,174612.0,501740.0
Uttar Pradesh,Ghazipur,2012,Kharif,Maize,59.0,109.0
Uttar Pradesh,Ghazipur,2012,Kharif,Urad,667.0,506.0
Uttar Pradesh,Ghazipur,2013,Kharif,Maize,593.0,939.0
Uttar Pradesh,Ghazipur,2013,Kharif,Rice,148895.0,318040.0
Uttar Pradesh,Ghazipur,2013,Kharif,Sugarcane,7382.0,358588.0
Uttar Pradesh,Ghazipur,2013,Kharif,Urad,735.0,331.0
Uttar Pradesh,Ghazipur,2013,Rabi,Maize,169.0,601.0
Uttar Pradesh,Ghazipur,2013,Rabi,Wheat,174040.0,456998.0
Uttar Pradesh,Ghazipur,2013,Kharif,Maize,70.0,129.0
Uttar Pradesh,Ghazipur,2013,Kharif,Urad,585.0,476.0
Uttar Pradesh,Ghazipur,2014,Kharif,Maize,627.0,996.0
Uttar Pradesh,Ghazipur,2014,Kharif,Rice,136673.0,294257.0
Uttar Pradesh,Ghazipur,2014,Kharif,Sugarcane,7239.0,396118.0
Uttar Pradesh,Ghazipur,2014,Kharif,Urad,502.0,333.0
Uttar Pradesh,Ghazipur,2014,Rabi,Maize,74.0,177.0
Uttar Pradesh,Ghazipur,2014,Rabi,Wheat,175209.0,309379.0
Uttar Pradesh,Ghazipur,2014,Kharif,Maize,101.0,180.0
